,year,type,country,sex_,age,species_,fatal_(y/n),date
804,2012,Unprovoked,usa,F,15,unspecified,N,14-Mar-2012
805,2012,Unprovoked,usa,M,17,unspecified,N,14-Mar-2012
806,2012,Unprovoked,new zealand,M,,unspecified,N,06-Mar-2012
807,2012,Provoked,australia,F,34,unspecified,N,06-Mar-2012
808,2012,Unprovoked,reunion,M,31,unspecified,N,05-Mar-2012
809,2012,Unprovoked,usa,M,19,unspecified,N,04-Mar-2012
810,2012,Invalid,saudi arabia,M,42,unspecified,,03-Mar-2012
811,2012,Provoked,chile,M,,unspecified,N,01-Mar-2012
812,2012,Provoked,usa,M,,unspecified,N,26-Feb-2012
813,2012,Unprovoked,australia,M,,grey_shark,N,25-Feb-2012
814,2012,Boat,south africa,,,white_shark,N,20-Feb-2012
815,2012,Unprovoked,australia,M,29,unspecified,N,06-Feb-2012
816,2012,Unprovoked,usa,,,unspecified,N,27-Jan-2012
817,2012,Unprovoked,australia,M,26,tiger_shark,N,19-Jan-2012
818,2012,Unprovoked,bahamas,M,,tiger_shark,N,Reported 22-Jan-2012
819,2012,Provoked,taiwan,M,24,unspecified,N,18-Jan-2012
820,2012,Unprovoked,australia,M,44,white_shark,N,18-Jan-2012
821,2012,Unprovoked,south africa,M,25,unspecified,Y,15-Jan-2012
822,2012,Unprovoked,usa,M,53,white_shark,N,13-Jan-2012
823,2012,Unprovoked,australia,M,28,unspecified,N,03-Jan-2012
824,2012,Unprovoked,australia,M,34,tiger_shark,N,02-Jan-2012
825,2011,Unprovoked,usa,M,,unspecified,N,31-Dec-2011
826,2011,Invalid,antigua,M,,unspecified,,Reported 26-Dec-2011
827,2011,Unprovoked,ecuador,M,23,unspecified,N,25-Dec-2011
828,2011,Unprovoked,usa,M,27,unspecified,N,23-Dec-2011
829,2011,Provoked,usa,M,,unspecified,N,21-Dec-2011
830,2011,Boating,south africa,M,35,unspecified,N,21-Dec-2011
831,2011,Unprovoked,australia,M,51,white_shark,N,11-Dec-2011
832,2011,Invalid,south africa,M,,unspecified,,07-Dec-2011
833,2011,Unprovoked,australia,M,14,unspecified,N,07-Dec-2011
834,2011,Unprovoked,usa,F,,unspecified,N,06-Dec-2011
835,2011,Invalid,australia,,,unspecified,,05-Dec-2011
836,2011,Unprovoked,australia,M,63,unspecified,N,02-Dec-2011
837,2011,Unprovoked,indonesia,M,18,unspecified,N,29-Nov-2011
838,2011,Unprovoked,australia,M,10,unspecified,N,28-Nov-2011
839,2011,Boating,usa,M,,white_shark,N,22-Nov-2011
840,2011,Unprovoked,papua new guinea,M,,unspecified,N,Reported 20-Nov-2011
841,2011,Unprovoked,brazil,M,35,unspecified,N,12-Nov-2011
842,2011,Unprovoked,reunion,M,42,unspecified,N,11-Nov-2011
843,2011,Unprovoked,usa,M,27,white_shark,N,  29-Oct-2011
844,2011,Unprovoked,scotland,M,26,unspecified,N,Reported 28-Oct-2011
845,2011,Provoked,south africa,,,unspecified,N,  29-Oct-2011
846,2011,Unprovoked,australia,M,32,white_shark,Y,22-Oct-2011
847,2011,Unprovoked,usa,M,41,white_shark,N,20-Oct-2011
848,2011,Unprovoked,australia,M,50,unspecified,N,19-Oct-2011
849,2011,Unprovoked,usa,M,,unspecified,N,11-Oct-2011
850,2011,Unprovoked,usa,M,,unspecified,N,10-Oct-2011
851,2011,Unprovoked,australia,M,64,unspecified,Y,09-Oct-2011
852,2011,Boating,reunion,M,51,unspecified,N,05-Oct-2011
853,2011,Unprovoked,usa,M,,unspecified,N,02-Oct-2011
854,2011,Unprovoked,usa,M,29,unspecified,N,01-Oct-2011
855,2011,Invalid,usa,M,27,unspecified,,30-Sep-2011
856,2011,Provoked,dominican republic,M,48,unspecified,N,28-Sep-2011
857,2011,Unprovoked,south africa,M,43,white_shark,N,28-Sep-2011
858,2011,Unprovoked,usa,M,21,unspecified,N,24-Sep-2011
859,2011,Unprovoked,usa,M,5,unspecified,N,24-Sep-2011
860,2011,Boat,usa,M,,unspecified,N,20-Sep-2011
861,2011,Unprovoked,reunion,M,38,unspecified,Y,19-Sep-2011
862,2011,Unprovoked,kenya,M,17,unspecified,Y,17-Sep-2011
863,2011,Unprovoked,usa,M,25,unspecified,N,16-Sep-2011
864,2011,Unprovoked,usa,M,37,unspecified,N,11-Sep-2011
865,2011,Unprovoked,papua new guinea,M,30,tiger_shark,N,11-Sep-2011
866,2011,Unprovoked,usa,,,unspecified,N,04-Sep-2011
867,2011,Unprovoked,australia,M,21,white_shark,Y,04-Sep-2011
868,2011,Unprovoked,usa,M,19,unspecified,N,02-Sep-2011
869,2011,Unprovoked,usa,M,19,unspecified,N,31-Aug-2011
870,2011,Invalid,australia,M,48,unspecified,,28-Aug-2011
871,2011,Unprovoked,usa,F,39,unspecified,N,28-Aug-2011
872,2011,Unprovoked,russia,M,,unspecified,N,26-Aug-2011
873,2011,Unprovoked,usa,M,21,unspecified,N,24-Aug-2011 
874,2011,Unprovoked,usa,M,10,unspecified,N,24-Aug-2011 
875,2011,Unprovoked,south africa,M,49,white_shark,Y,23-Aug-2011
876,2011,Unprovoked,russia,M,16,unspecified,N,18-Aug-2011
877,2011,Unprovoked,usa,F,20,tiger_shark,N,17-Aug-2011
878,2011,Invalid,usa,M,12,unspecified,,17-Aug-2011
879,2011,Unprovoked,russia,M,25,unspecified,N,17-Aug-2011
880,2011,Unprovoked,french polynesia,M,32,grey_shark,N,16-Aug-2011
881,2011,Unprovoked,usa,M,27,unspecified,N,16-Aug--2011
882,2011,Unprovoked,seychelles,M,30,unspecified,Y,16-Aug-2011
883,2011,Invalid,usa,M,7,unspecified,N,15-Aug-2011
884,2011,Unprovoked,usa,M,54,unspecified,N,11-Aug--2011
885,2011,Unprovoked,seychelles,M,36,unspecified,Y,01-Aug-2011
886,2011,Invalid,brazil,M,14,unspecified,,31-Jul-2011
887,2011,Sea Disaster,philippines,M,43,unspecified,N,30-Jul-2011
888,2011,Unprovoked,usa,M,,unspecified,N,25-Jul-2011
889,2011,Unprovoked,south africa,M,29,white_shark,N,22-Jul-2011
890,2011,Unprovoked,usa,F,6,unspecified,N,19-Jul-2011
891,2011,Boating,reunion,M,,unspecified,N,15-Jul-2011
892,2011,Unprovoked,usa,M,,unspecified,N,13-Jul-2011
893,2011,Unprovoked,bahamas,M,54,unspecified,N,13-Jul-2011
894,2011,Unprovoked,usa,M,12,unspecified,N,07-Jul-2011
895,2011,Unprovoked,usa,M,14,unspecified,N,07-Jul-2011
896,2011,Unprovoked,reunion,M,16,unspecified,N,06-Jul-2011
897,2011,Unprovoked,columbia,M,17,unspecified,N,05-Jul-2011
898,2011,Unprovoked,turks & caicos,M,28,unspecified,N,30-Jun-2011
899,2011,Unprovoked,brazil,M,21,unspecified,N,29-Jun-2011
900,2011,Unprovoked,south africa,M,22,unspecified,N,28-Jun-2011
901,2011,Unprovoked,usa,F,10,unspecified,N,26-Jun-2008
902,2011,Unprovoked,usa,M,,white_shark,N,24-Jun-2011
903,2011,Unprovoked,usa,M,20,unspecified,N,21-Jun-2011
904,2011,Unprovoked,turks & caicos,M,35,unspecified,N,19-Jun-2011
905,2011,Unprovoked,costa rica,M,15,unspecified,Y,19-Jun-2011
906,2011,Unprovoked,reunion,M,31,unspecified,Y,15-Jun-2011
907,2011,Boating,united kingdom,,,white_shark,N,Reported 14-Jun-2011
908,2011,Unprovoked,usa,M,28,unspecified,N,12-Jun-2011
909,2011,Unprovoked,columbia,M,24,unspecified,N,Reported 06-Jun-2011
910,2011,Unprovoked,usa,M,28,unspecified,N,06-Jun-2011
911,2011,Unprovoked,usa,M,19,unspecified,N,06-Jun-2011
912,2011,Unprovoked,malaysia,F,,unspecified,N,01-Jun-2011
913,2011,Unprovoked,usa,F,22,unspecified,N,30-May-2011
914,2011,Unprovoked,south africa,M,33,white_shark,N,29-May-2011
915,2011,Unprovoked,usa,F,,tiger_shark,N,25-May-2011
916,2011,Unprovoked,usa,F,,tiger_shark,N,22-May-2011
917,2011,Unprovoked,south africa,M,28,unspecified,Y,21-May-2011
918,2011,Unprovoked,usa,M,86,unspecified,N,13-May-2011
919,2011,Unprovoked,new caledonia,M,15,tiger_shark,Y,21-May-2011
920,2011,Unprovoked,usa,M,37,unspecified,N,13-May-2011
921,2011,Provoked,usa,M,,unspecified,N,10-May-2011
922,2011,Invalid,united arab emirates (uae),M,43,unspecified,,Reported 07-May-2011
923,2011,Unprovoked,south africa,M,37,unspecified,N,04-May-2011
924,2011,Unprovoked,usa,M,32,unspecified,N,26-Apr-2011
925,2011,Unprovoked,australia,M,17,unspecified,N,23-Apr-2011
926,2011,Unprovoked,usa,M,49,unspecified,N,22-Apr-2011
927,2011,Unprovoked,new zealand,M,41,unspecified,N,16-Apr-2011
928,2011,Unprovoked,indonesia,M,,unspecified,N,13-Apr-2011
929,2011,Unprovoked,fiji,M,27,unspecified,N,08-Apr-2011
930,2011,Provoked,usa,M,,unspecified,N,Reported 29-Mar-2011
931,2011,Unprovoked,mexico,F,,unspecified,N,24-Mar-2011
932,2011,Unprovoked,australia,M,48,unspecified,N,23-Mar-2011
933,2011,Unprovoked,mexico,M,46,unspecified,N,21-Mar-2011
934,2011,Unprovoked,fiji,M,30,unspecified,N,21-Mar-2011
935,2011,Unprovoked,australia,F,24,unspecified,N,16-Mar-2011
936,2011,Invalid,egypt,F,,unspecified,,Reported 10-Mar-2010
937,2011,Unprovoked,australia,M,,unspecified,N,10-Mar-2011
938,2011,Provoked,australia,M,36,unspecified,N,Reported 28-Feb-2011
939,2011,Unprovoked,new caledonia,M,21,unspecified,N,23-Feb-2011
940,2011,Unprovoked,reunion,M,32,unspecified,N,18-Feb-2011
941,2011,Unprovoked,australia,M,49,white_shark,Y,17-Feb-2011
942,2011,Provoked,australia,M,,unspecified,N,13-Feb-2011
943,2011,Unprovoked,australia,M,58,unspecified,N,12-Feb-2011
944,2011,Provoked,mexico,M,,unspecified,N,Reported 04-Feb-2011
945,2011,Unprovoked,south africa,M,37,unspecified,N,02-Feb-2011
946,2011,Unprovoked,mexico,F,38,unspecified,N,31-Jan-2011
947,2011,Provoked,mexico,M,25,unspecified,N,28-Jan-2011
948,2011,Unprovoked,bahamas,M,55,unspecified,N,26-Jan-2011
949,2011,Invalid,australia,F,7,unspecified,,20-Jan-2011
950,2011,Unprovoked,south africa,M,16,unspecified,Y,15-Jan-2011
951,2011,Unprovoked,mexico,M,37,unspecified,N,Reported 12-Jan 2011
952,2011,Boat,australia,,,white_shark,N,03-Jan-2011
953,2010,Unprovoked,usa,M,16,unspecified,N,26-Dec-2010
954,2010,Unprovoked,fiji,M,,unspecified,N,17-Dec-2010
955,2010,Unprovoked,usa,M,46,unspecified,N,11-Dec-2010
956,2010,Unprovoked,egypt,F,70,white_shark,Y,05-Dec-2010
957,2010,Unprovoked,indonesia,M,,unspecified,N,Reported 03-Dec-2010
958,2010,Unprovoked,egypt,M,54,unspecified,N,01-Dec-2010
959,2010,Unprovoked,egypt,M,46,unspecified,N,01-Dec-2010
960,2010,Unprovoked,egypt,F,70,white_shark,N,30-Nov-2010
961,2010,Unprovoked,egypt,F,48,white_shark,N,30-Nov-2010
962,2010,Unprovoked,samoa,M,47,unspecified,N,Reported 27-Nov-2010
963,2010,Invalid,australia,M,,unspecified,,27-Nov-2010
964,2010,Provoked,usa,M,33,unspecified,N,19-Nov-2010
965,2010,Unprovoked,dominican republic,M,21,unspecified,Y,15-Nov-2010
966,2010,Unprovoked,indonesia,M,,unspecified,N,14-Nov-2010
967,2010,Boat,australia,M,,white_shark,N,Reported 12-Nov-2010
968,2010,Unprovoked,australia,F,20,white_shark,N,30-Oct-2010
969,2010,Unprovoked,australia,M,,unspecified,N,Reported 28-Oct-2010
970,2010,Unprovoked,usa,M,,unspecified,N,28-Oct-2010
971,2010,Provoked,azores,M,,unspecified,N,25-Oct-2010
972,2010,Unprovoked,usa,M,30,unspecified,N,23-Oct-2010
973,2010,Unprovoked,australia,M,14,unspecified,N,23-Oct-2010
974,2010,Unprovoked,usa,M,19,white_shark,Y,22-Oct-2010
975,2010,Unprovoked,egypt,F,,unspecified,N,20-Oct-2010
976,2010,Unprovoked,australia,M,22,unspecified,N,09-Oct-2010
977,2010,Unprovoked,bahamas,M,,bull_shark,N,02-Oct-2010
978,2010,Unprovoked,bahamas,F,,bull_shark,N,02-Oct-2010
979,2010,Unprovoked,south africa,M,,unspecified,N,01-Oct-2010
980,2010,Unprovoked,usa,M,29,white_shark,N,27-Sep-2010
981,2010,Unprovoked,usa,M,18,unspecified,N,24-Sep-2010
982,2010,Unprovoked,south africa,M,29,white_shark,Y,21-Sep-2010
983,2010,Unprovoked,australia,M,15,unspecified,N, 13-Sep-2010
984,2010,Unprovoked,usa,M,27,unspecified,N,07-Sep-2010
985,2010,Unprovoked,tonga,M,24,unspecified,N,Reported 06-Sep-2010
986,2010,Unprovoked,usa,M,,unspecified,N, 04-Sep-2010
987,2010,Unprovoked,usa,M,24,unspecified,N,03-Sep-2010
989,2010,Unprovoked,solomon islands,M,34,unspecified,N,02-Sep-2010
990,2010,Invalid,bahamas,M,43,unspecified,,29-Aug-2010
991,2010,Unprovoked,usa,M,10,unspecified,N,18-Aug-2010
992,2010,Unprovoked,australia,M,31,white_shark,Y,17-Aug-2010
993,2010,Boating,usa,M,45,white_shark,N,14-Aug-2010
994,2010,Provoked,australia,F,,unspecified,N,10-Aug-2010
995,2010,Unprovoked,south korea,F,16,unspecified,N,10-Aug-2010
996,2010,Unprovoked,australia,M,47,unspecified,N,08-Aug-2010
997,2010,Unprovoked,usa,M,25,unspecified,N,07-Aug-2010
998,2010,Unprovoked,malta,M,35,unspecified,N,07-Aug-2010
999,2010,Invalid,usa,F,,unspecified,,05-Aug-2010
1000,2010,Boating,usa,M,,white_shark,N,02-Aug-2010
1001,2010,Unprovoked,usa,F,37,unspecified,N,02-Aug-2010
1002,2010,Unprovoked,usa,M,16,unspecified,N,25-Jul-2010
1003,2010,Unprovoked,usa,M,20,unspecified,N,23-Jul-2010
1004,2010,Unprovoked,usa,M,10,unspecified,N,19-Jul-2010
1005,2010,Unprovoked,usa,F,13,tiger_shark,N,17-Jul-2010
1006,2010,Unprovoked,usa,M,55,unspecified,N,17-Jul-2010
1007,2010,Provoked,spain,M,9,unspecified,N,16-Jul-2010
1008,2010,Unprovoked,usa,M,,unspecified,N,16-Jul-2010
1009,2010,Provoked,usa,M,,unspecified,N,11-Jul-2010
1010,2010,Unprovoked,south africa,F,21,unspecified,N,04-Jul-2010
1011,2010,Provoked,usa,M,20,unspecified,N,03-Jul-2010
1012,2010,Unprovoked,usa,M,19,unspecified,N,02-Jul-2010
1013,2010,Unprovoked,usa,M,48,unspecified,N,02-Jul-2010
1014,2010,Unprovoked,usa,M,20,unspecified,N,27-Jun-2010
1015,2010,Unprovoked,usa,F,6,unspecified,N,25-Jun-2010
1016,2010,Unprovoked,usa,F,13,unspecified,N,25-Jun-2010
1017,2010,Unprovoked,vietnam,M,17,unspecified,N,15-Jun-2010
1018,2010,Unprovoked,usa,F,18,unspecified,N,10-Jun-2010
1019,2010,Unprovoked,australia,M,40,unspecified,N,06-Jun-2010
1020,2010,Unprovoked,usa,M,20,unspecified,N,Jun-2010
1021,2010,Provoked,usa,M,49,bull_shark,N,30-May-2010
1022,2010,Unprovoked,vietnam,F,58,unspecified,N,18-May-2010
1023,2010,Unprovoked,vietnam,F,60,unspecified,N,18-May-2010
1024,2010,Unprovoked,australia,M,,unspecified,N,18-May-2010
1025,2010,Unprovoked,madagascar,M,59,unspecified,N,03-May-2010
1026,2010,Unprovoked,usa,F,10,unspecified,N,01-May-2010
1027,2010,Provoked,usa,M,29,bull_shark,N,28-Apr-2010
1028,2010,Unprovoked,usa,M,68,unspecified,N,19-Apr-2010
1029,2010,Unprovoked,south africa,M,35,unspecified,N,13-Apr-2010
1030,2010,Unprovoked,egypt,M,24,white_shark,N,04-Apr-2010
1031,2010,Unprovoked,reunion,M,34,unspecified,N, 27-Mar-2010
1032,2010,Unprovoked,new zealand,M,,unspecified,N,190Feb-2010
1033,2010,Unprovoked,south africa,M,,unspecified,N,16-Feb-2010
1034,2010,Unprovoked,fiji,M,19,unspecified,Y,15-Feb-2010
1035,2010,Unprovoked,australia,F,60,unspecified,N,13-Feb-2010
1036,2010,Unprovoked,australia,M,46,unspecified,N,11-Feb-2010
1037,2010,Provoked,new zealand,M,,unspecified,N,Reported 06-Feb-2010
1038,2010,Unprovoked,australia,M,18,white_shark,N,06-Feb-2010
1039,2010,Provoked,usa,M,,unspecified,N,06-Feb-2010
1040,2010,Invalid,guam,M,31,unspecified,,04-Feb-2010
1041,2010,Unprovoked,usa,M,38,unspecified,Y,03-Feb-2010
1042,2010,Provoked,new zealand,F,14,unspecified,N,01-Feb-2010
1043,2010,Unprovoked,brazil,M,29,unspecified,N,31-Jan-2010
1044,2010,Unprovoked,australia,M,,unspecified,N,27-Jan-2010
1045,2010,Unprovoked,united arab emirates (uae),M,54,unspecified,N,22-Jan-2010
1046,2010,Unprovoked,australia,M,,unspecified,N,22-Jan-2010
1047,2010,Unprovoked,south africa,M,37,white_shark,Y,12-Jan-2010
1048,2010,Unprovoked,australia,F,9,white_shark,N,09-Jan-2010
1049,2010,Unprovoked,vietnam,F,,unspecified,N,09-Jan-2010
1050,2010,Unprovoked,vietnam,M,,unspecified,N,09-Jan-2010
1052,2010,Unprovoked,usa,M,32,unspecified,N,06-Jan-2010
1053,2010,Unprovoked,south africa,M,,unspecified,N,05-Jan-2010
1054,2009,Unprovoked,south africa,M,20,unspecified,N,29-Dec-2009
1055,2009,Provoked,australia,M,55,unspecified,N,26-Dec-2009
1056,2009,Unprovoked,mozambique,M,27,unspecified,N,22-Dec-2009
1057,2009,Boating,australia,M,,unspecified,N,20-Dec-2009
1058,2009,Unprovoked,australia,M,18,unspecified,N,20-Dec-2009
1059,2009,Unprovoked,south africa,M,22,unspecified,Y,18-Dec-2009
1060,2009,Unprovoked,new zealand,M,24,white_shark,Y,16-Dec-2009
1061,2009,Unprovoked,australia,M,39,unspecified,N,13-Dec-2009
1062,2009,Boating,australia,,,white_shark,N,12-Dec-2009
1063,2009,Provoked,usa,M,58,tiger_shark,N,05-Dec-2009
1064,2009,Invalid,usa,M,49,unspecified,,25-Nov-2009
1065,2009,Unprovoked,usa,M,10,unspecified,N,24-Nov-2009
1066,2009,Unprovoked,usa,M,31,unspecified,N,16-Nov-2009
1067,2009,Unprovoked,usa,M,22,unspecified,N,16-Nov-2009
1068,2009,Unprovoked,usa,F,27,unspecified,N,13-Nov-2009
1069,2009,Unprovoked,usa,M,18,unspecified,N,11-Nov-2009
1070,2009,Unprovoked,australia,M,25,unspecified,N,08-Nov-2009
1071,2009,Unprovoked,usa,M,21,unspecified,N,05-Nov-2009
1072,2009,Boating,australia,M,27,white_shark,N,30-Oct-2009
1073,2009,Unprovoked,mozambique,M,,unspecified,N,Reported 29-Oct-2009
1074,2009,Unprovoked,australia,F,17,unspecified,N,28-Oct-2009
1075,2009,Unprovoked,usa,M,,unspecified,N,24-Oct-2009
1076,2009,Unprovoked,usa,M,54,unspecified,N,19-Oct-2009
1077,2009,Unprovoked,panama,F,10,unspecified,N,18-Oct-2009
1078,2009,Provoked,scotland,M,23,unspecified,N,17-Oct-2009
1079,2009,Unprovoked,australia,M,23,unspecified,N,Reported 14-Oct-2009
1080,2009,Unprovoked,usa,M,,unspecified,N,09-Oct-2009
1081,2009,Provoked,united kingdom,M,39,unspecified,N,02-Oct-2009
1082,2009,Unprovoked,usa,M,,unspecified,N,26-Sep-2009
1083,2009,Unprovoked,vietnam,M,,unspecified,N,18-Sep-2009
1084,2009,Provoked,somalia,M,,unspecified,N,15-Sep-2009
1085,2009,Provoked,brazil,M,34,unspecified,Y,13-Sep-2009
1086,2009,Invalid,usa,M,60,unspecified,Y,12-Sep-2009
1087,2009,Unprovoked,brazil,M,15,unspecified,Y,07-Sep-2009
1088,2009,Invalid,nevis,M,,unspecified,,02-Sep-2009
1089,2009,Provoked,solomon islands,M,,unspecified,N,01-Sep-2009
1090,2009,Unprovoked,usa,M,,unspecified,N,30-Aug-2009
1091,2009,Unprovoked,south africa,M,25,white_shark,Y,29-Aug-2009
1092,2009,Unprovoked,usa,F,22,white_shark,N,25-Aug-2009
1093,2009,Unprovoked,south africa,M,,white_shark,N,11-Aug-2009
1094,2009,Unprovoked,usa,M,26,unspecified,N,10-Aug-2009
1095,2009,Unprovoked,usa,M,,tiger_shark,N,06-Aug-2009
1096,2009,Unprovoked,usa,M,56,unspecified,N,01-Aug-2009
1097,2009,Unprovoked,bahamas,M,14,unspecified,N,31-July-2009
1098,2009,Unprovoked,australia,M,14,unspecified,N,30-Jul-2009
1099,2009,Unprovoked,vietnam,F,41,unspecified,N,29-Jul-2009
1100,2009,Unprovoked,kenya,M,,unspecified,Y,Reported 24-Jul-2009
1101,2009,Unprovoked,usa,F,14,unspecified,N,24-Jul-2009
1102,2009,Invalid,spain,F,11,unspecified,,24-Jul-2009
1103,2009,Unprovoked,usa,F,26,unspecified,N,22-Jul-2009
1104,2009,Unprovoked,usa,F,19,unspecified,N,22-Jul-2009
1105,2009,Unprovoked,vietnam,M,57,unspecified,N,18-Jul-2009
1106,2009,Provoked,bahamas,M,,unspecified,N,11-Jul-2009
1107,2009,Unprovoked,usa,M,,unspecified,N,11-Jul-2009
1108,2009,Unprovoked,south africa,M,37,unspecified,N,07-Jul-2009
1109,2009,Unprovoked,usa,F,12,unspecified,N,05-Jul-2009
1110,2009,Provoked,usa,F,43,unspecified,N,04-Jul-2009
1111,2009,Unprovoked,australia,M,52,unspecified,N,27-Jun-2009
1112,2009,Invalid,usa,M,26,unspecified,,21-Jun-2009
1113,2009,Invalid,usa,M,14,unspecified,,16-Jun-2009
1114,2009,Provoked,vietnam,M,,white_shark,N,Reported 14-Jun-2009
1115,2009,Unprovoked,egypt,M,,white_shark,N,02-Jun-2009
1117,2009,Unprovoked,egypt,F,50,white_shark,Y,01-Jun-2009
1118,2009,Provoked,taiwan,M,46,unspecified,N,31-May-2009
1119,2009,Provoked,usa,M,,unspecified,N,25-May-2009
1120,2009,Unprovoked,usa,M,31,unspecified,N,17-May-2009
1121,2009,Unprovoked,usa,M,49,unspecified,N,16-May-2009
1122,2009,Unprovoked,usa,M,55,unspecified,N,16-May-2009
1123,2009,Provoked,guam,M,27,unspecified,N,12-May-2009
1124,2009,Provoked,bahamas,M,48,unspecified,N,06-Mar-2009
1125,2009,Unprovoked,usa,F,,unspecified,N,28-Apr-2009
1126,2009,Unprovoked,usa,M,,unspecified,N,Reported 25-Apr-2009
1127,2009,Unprovoked,usa,M,20,unspecified,N,21-Apr-2009
1128,2009,Unprovoked,philippines,M,23,unspecified,N,20-Apr-2009
1129,2009,Unprovoked,usa,M,52,unspecified,N,19-Apr-2009
1130,2009,Unprovoked,usa,M,31,unspecified,N,17-Apr-2009
1131,2009,Invalid,usa,M,49,unspecified,,11-Apr-2009
1132,2009,Unprovoked,australia,M,40,unspecified,N,12-Apr-2009
1133,2009,Invalid,south africa,M,24,unspecified,,06-Apr-2009
1134,2009,Unprovoked,usa,M,,white_shark,N,06-Apr-2009
1135,2009,Unprovoked,usa,M,15,unspecified,N,03-Apr-2009
1136,2009,Provoked,south africa,M,59,unspecified,N,27-Mar-2009
1137,2009,Unprovoked,south africa,M,16,unspecified,Y,21-Mar-2009
1138,2009,Unprovoked,australia,M,17,unspecified,N,20-Mar-2009
1139,2009,Unprovoked,australia,M,,unspecified,N,19-Mar-2009
1140,2009,Unprovoked,australia,F,,unspecified,N,19-Mar-2009
1141,2009,Unprovoked,usa,F,17,unspecified,N,18-Mar-2009
1142,2009,Unprovoked,malaysia,F,,unspecified,N,Reported 17-Mar-2009
1143,2009,Unprovoked,usa,M,61,unspecified,N,17-Mar-2009
1144,2009,Provoked,australia,M,21,unspecified,N,Reported 16-Mar-2009
1145,2009,Unprovoked,new caledonia,M,19,unspecified,Y,06-Mar-2009
1146,2009,Provoked,south africa,M,40,unspecified,N,02-Mar-2009
1147,2009,Boatomg,new zealand,M,,unspecified,N,01-Mar-2009
1148,2009,Unprovoked,australia,M,15,unspecified,N,01-Mar-2009
1149,2009,Unprovoked,australia,M,,unspecified,N,22-Feb-2009
1150,2009,Unprovoked,australia,M,,unspecified,N,18-Feb-2009
1151,2009,Unprovoked,australia,M,33,white_shark,N,12-Feb-2009
1152,2009,Unprovoked,australia,M,31,unspecified,N,11-Feb-2009
1153,2009,Sea Disaster,usa,M,,unspecified,Y,08-Feb-2009
1154,2009,Unprovoked,australia,M,41,white_shark,N,07-Feb-2009
1155,2009,Unprovoked,australia,M,,unspecified,N,07-Feb-2009
1156,2009,Provoked,azores,M,49,unspecified,N,Reported 27-Jan-2009
1157,2009,Invalid,brazil,M,17,unspecified,,Reported 26-Jan-2009
1158,2009,Unprovoked,cuba,M,15,unspecified,N,25-Jan-2009
1159,2009,Boat,new zealand,,,unspecified,N,24-Jan-2009
1160,2009,Unprovoked,australia,M,19,unspecified,N,24-Jan-2009
1161,2009,Unprovoked,south africa,M,25,tiger_shark,Y,24-Jan-2009
1162,2009,Invalid,brazil,M,17,unspecified,,23-Jan-2009
1163,2009,Boat,australia,M,,white_shark,N,18-Jan-2009
1164,2009,Unprovoked,new zealand,M,,unspecified,N,16-Jan-2009
1165,2009,Unprovoked,south africa,,,white_shark,Y,Reported 13-Jan-2009
1166,2009,Unprovoked,australia,M,24,unspecified,N,12-Jan-2009
1167,2009,Unprovoked,australia,F,13,white_shark,N,11-Jan-2009
1168,2009,Unprovoked,australia,M,31,white_shark,N,11-Jan-2009
1169,2009,Boat,new zealand,,,unspecified,N,    10-Jan-2009
1170,2009,Unprovoked,ecuador,M,22,unspecified,N,10-Jan-2009
1171,2009,Unprovoked,new zealand,M,49,unspecified,N,06-Jan-2009
1172,2009,Unprovoked,cuba,,,unspecified,N,Jan-2009
1173,2008,Invalid,australia,,,unspecified,,30-Dec-2008
1174,2008,Boating,australia,,,unspecified,N,27-Dec-2008
1175,2008,Unprovoked,australia,M,10,unspecified,N,27-Dec-2008
1176,2008,Boating,australia,M,29,white_shark,N,27-Dec-2008
1177,2008,Unprovoked,australia,M,51,white_shark,Y,27-Dec-2008
1178,2008,Boating,usa,M,,white_shark,N,20-Dec-2008
1179,2008,Unprovoked,new zealand,M,,unspecified,N,14-Dec-2008
1180,2008,Provoked,south africa,M,15,unspecified,N,10-Dec-2008
1181,2008,Boating,australia,,,white_shark,N,06-Dec-2006
1182,2008,Unprovoked,mozambique,M,,unspecified,Y,Dec-2008
1183,2008,Unprovoked,egypt,F,,white_shark,N,28-Nov-2008
1184,2008,Sea Disaster,philippines,M,,unspecified,N,25-Nov-2008
1185,2008,Unprovoked,ecuador,F,,unspecified,N,24-Nov-2008
1186,2008,Boating,australia,M,,unspecified,N,09-Nov-2008
1187,2008,Sea Disaster,taiwan,M,45,unspecified,Y,09-Nov-2008
1188,2008,Unprovoked,philippines,M,39,unspecified,Y,06-Nov-2008
1189,2008,Provoked,australia,M,34,grey_shark,N,22-Oct-2008
1190,2008,Unprovoked,new caledonia,M,24,bull_shark,N,21-Oct-2008
1191,2008,Provoked,australia,M,50,unspecified,N,12-Oct-2008
1192,2008,Unprovoked,australia,M,15,unspecified,N,11-Oct-2008
1193,2008,Unprovoked,usa,M,11,unspecified,N,08-Oct-2008
1194,2008,Unprovoked,croatia,M,43,white_shark,N,06-Oct-2008
1195,2008,Unprovoked,usa,M,44,unspecified,N,28-Sep-2008
1196,2008,Unprovoked,usa,M,40,unspecified,N,28-Sep-2008
1197,2008,Provoked,australia,M,43,unspecified,N,15-Sep-2008
1198,2008,Unprovoked,usa,M,32,unspecified,N,14-Sep-2008
